,isFraud,TransactionID
12054,0.0,2999054
12055,0.0,2999055
12056,0.0,2999056
12057,0.0,2999057
12058,0.0,2999058
12059,0.0,2999059
12060,0.0,2999060
12061,0.0,2999061
12062,0.0,2999062
12063,0.0,2999063
12064,0.0,2999064
12065,0.0,2999065
12066,0.0,2999066
12067,0.0,2999067
12068,0.0,2999068
12069,1.0,2999069
12070,0.0,2999070
12071,0.0,2999071
12072,1.0,2999072
12073,0.0,2999073
12074,0.0,2999074
12075,0.0,2999075
12076,0.0,2999076
12077,0.0,2999077
12078,0.0,2999078
12079,0.0,2999079
12080,0.0,2999080
12081,0.0,2999081
12082,0.0,2999082
12083,1.0,2999083
12084,0.0,2999084
12085,0.0,2999085
12086,1.0,2999086
12087,1.0,2999087
12088,1.0,2999088
12089,0.0,2999089
12090,1.0,2999090
12091,0.0,2999091
12092,0.0,2999092
12093,0.0,2999093
12094,0.0,2999094
12095,0.0,2999095
12096,0.0,2999096
12097,0.0,2999097
12098,1.0,2999098
12099,0.0,2999099
12100,0.0,2999100
12101,0.0,2999101
12102,1.0,2999102
12103,1.0,2999103
12104,0.0,2999104
12105,0.0,2999105
12106,0.0,2999106
12107,0.0,2999107
12108,0.0,2999108
12109,0.0,2999109
12110,0.0,2999110
12111,0.0,2999111
12112,1.0,2999112
12113,0.0,2999113
12114,1.0,2999114
12115,1.0,2999115
12116,0.0,2999116
12117,0.0,2999117
12118,0.0,2999118
12119,0.0,2999119
12120,0.0,2999120
12121,1.0,2999121
12122,0.0,2999122
12123,0.0,2999123
12124,1.0,2999124
12125,0.0,2999125
12126,0.0,2999126
12127,1.0,2999127
12128,0.0,2999128
12129,0.0,2999129
12130,0.0,2999130
12131,0.0,2999131
12132,0.0,2999132
12133,1.0,2999133
12134,1.0,2999134
12135,0.0,2999135
12136,0.0,2999136
12137,0.0,2999137
12138,1.0,2999138
12139,0.0,2999139
12140,0.0,2999140
12141,0.0,2999141
12142,0.0,2999142
12143,0.0,2999143
12144,0.0,2999144
12145,0.0,2999145
12146,0.0,2999146
12147,1.0,2999147
12148,0.0,2999148
12149,0.0,2999149
12150,0.0,2999150
12151,0.0,2999151
12152,0.0,2999152
12153,0.0,2999153
12154,1.0,2999154
12155,0.0,2999155
12156,0.0,2999156
12157,0.0,2999157
12158,0.0,2999158
12159,0.0,2999159
12160,0.0,2999160
12161,0.0,2999161
12162,0.0,2999162
12163,0.0,2999163
12164,0.0,2999164
12165,0.0,2999165
12166,0.0,2999166
12167,0.0,2999167
12168,0.0,2999168
12169,0.0,2999169
12170,0.0,2999170
12171,0.0,2999171
12172,0.0,2999172
12173,0.0,2999173
12174,1.0,2999174
12175,0.0,2999175
12176,0.0,2999176
12177,0.0,2999177
12178,0.0,2999178
12179,0.0,2999179
12180,0.0,2999180
12181,0.0,2999181
12182,1.0,2999182
12183,0.0,2999183
12184,1.0,2999184
12185,0.0,2999185
12186,1.0,2999186
12187,0.0,2999187
12188,1.0,2999188
12189,0.0,2999189
12190,0.0,2999190
12191,0.0,2999191
12192,0.0,2999192
12193,1.0,2999193
12194,0.0,2999194
12195,0.0,2999195
12196,0.0,2999196
12197,0.0,2999197
12198,0.0,2999198
12199,1.0,2999199
12200,1.0,2999200
12201,0.0,2999201
12202,0.0,2999202
12203,0.0,2999203
12204,0.0,2999204
12205,0.0,2999205
12206,0.0,2999206
12207,0.0,2999207
12208,0.0,2999208
12209,0.0,2999209
12210,0.0,2999210
12211,1.0,2999211
12212,0.0,2999212
12213,0.0,2999213
12214,1.0,2999214
12215,0.0,2999215
12216,0.0,2999216
12217,0.0,2999217
12218,0.0,2999218
12219,1.0,2999219
12220,0.0,2999220
12221,0.0,2999221
12222,0.0,2999222
12223,1.0,2999223
12224,0.0,2999224
12225,0.0,2999225
12226,0.0,2999226
12227,0.0,2999227
12228,0.0,2999228
12229,0.0,2999229
12230,0.0,2999230
12231,1.0,2999231
12232,0.0,2999232
12233,0.0,2999233
12234,0.0,2999234
12235,1.0,2999235
12236,0.0,2999236
12237,0.0,2999237
12238,1.0,2999238
12239,0.0,2999239
12240,1.0,2999240
12241,0.0,2999241
12242,0.0,2999242
12243,0.0,2999243
12244,0.0,2999244
12245,0.0,2999245
12246,1.0,2999246
12247,0.0,2999247
12248,0.0,2999248
12249,0.0,2999249
12250,1.0,2999250
12251,1.0,2999251
12252,0.0,2999252
12253,0.0,2999253
12254,0.0,2999254
12255,0.0,2999255
12256,0.0,2999256
12257,0.0,2999257
12258,0.0,2999258
12259,0.0,2999259
12260,1.0,2999260
12261,1.0,2999261
12262,0.0,2999262
12263,0.0,2999263
12264,0.0,2999264
12265,0.0,2999265
12266,0.0,2999266
12267,0.0,2999267
12268,0.0,2999268
12269,0.0,2999269
12270,0.0,2999270
12271,0.0,2999271
12272,1.0,2999272
12273,0.0,2999273
12274,0.0,2999274
12275,1.0,2999275
12276,0.0,2999276
12277,1.0,2999277
12278,0.0,2999278
12279,1.0,2999279
12280,0.0,2999280
12281,0.0,2999281
12282,0.0,2999282
12283,0.0,2999283
12284,0.0,2999284
12285,0.0,2999285
12286,0.0,2999286
12287,0.0,2999287
12288,0.0,2999288
12289,0.0,2999289
12290,0.0,2999290
12291,0.0,2999291
12292,0.0,2999292
12293,0.0,2999293
12294,0.0,2999294
12295,1.0,2999295
12296,0.0,2999296
12297,1.0,2999297
12298,0.0,2999298
12299,0.0,2999299
12300,0.0,2999300
12301,0.0,2999301
12302,0.0,2999302
12303,0.0,2999303
12304,0.0,2999304
12305,1.0,2999305
12306,0.0,2999306
12307,0.0,2999307
12308,1.0,2999308
12309,0.0,2999309
12310,0.0,2999310
12311,0.0,2999311
12312,1.0,2999312
12313,0.0,2999313
12314,0.0,2999314
12315,0.0,2999315
12316,0.0,2999316
12317,0.0,2999317
12318,0.0,2999318
12319,0.0,2999319
12320,0.0,2999320
12321,1.0,2999321
12322,0.0,2999322
12323,1.0,2999323
12324,0.0,2999324
12325,1.0,2999325
12326,0.0,2999326
12327,0.0,2999327
12328,0.0,2999328
12329,0.0,2999329
12330,1.0,2999330
12331,0.0,2999331
12332,0.0,2999332
12333,1.0,2999333
12334,0.0,2999334
12335,0.0,2999335
12336,1.0,2999336
12337,0.0,2999337
12338,1.0,2999338
12339,1.0,2999339
12340,0.0,2999340
12341,0.0,2999341
12342,0.0,2999342
12343,0.0,2999343
12344,0.0,2999344
12345,1.0,2999345
12346,0.0,2999346
12347,0.0,2999347
12348,1.0,2999348
12349,1.0,2999349
12350,0.0,2999350
12351,0.0,2999351
12352,0.0,2999352
12353,1.0,2999353
12354,1.0,2999354
12355,0.0,2999355
12356,0.0,2999356
12357,1.0,2999357
12358,0.0,2999358
12359,0.0,2999359
12360,1.0,2999360
12361,0.0,2999361
12362,1.0,2999362
12363,0.0,2999363
12364,0.0,2999364
12365,0.0,2999365
12366,0.0,2999366
12367,1.0,2999367
12368,0.0,2999368
12369,0.0,2999369
12370,0.0,2999370
12371,0.0,2999371
12372,0.0,2999372
12373,0.0,2999373
12374,1.0,2999374
12375,1.0,2999375
12376,0.0,2999376
12377,0.0,2999377
12378,0.0,2999378
12379,0.0,2999379
12380,0.0,2999380
12381,0.0,2999381
12382,0.0,2999382
12383,0.0,2999383
12384,0.0,2999384
12385,0.0,2999385
12386,0.0,2999386
12387,0.0,2999387
12388,0.0,2999388
12389,0.0,2999389
12390,0.0,2999390
12391,1.0,2999391
12392,0.0,2999392
12393,1.0,2999393
12394,0.0,2999394
12395,0.0,2999395
12396,0.0,2999396
12397,0.0,2999397
12398,0.0,2999398
12399,0.0,2999399
12400,0.0,2999400
12401,0.0,2999401
12402,0.0,2999402
12403,0.0,2999403
12404,1.0,2999404
12405,1.0,2999405
12406,0.0,2999406
12407,0.0,2999407
12408,0.0,2999408
12409,1.0,2999409
12410,0.0,2999410
12411,0.0,2999411
12412,0.0,2999412
12413,0.0,2999413
12414,0.0,2999414
12415,0.0,2999415
12416,0.0,2999416
12417,0.0,2999417
12418,0.0,2999418
12419,0.0,2999419
12420,0.0,2999420
12421,0.0,2999421
12422,1.0,2999422
12423,0.0,2999423
12424,0.0,2999424
12425,1.0,2999425
12426,0.0,2999426
12427,0.0,2999427
12428,0.0,2999428
12429,0.0,2999429
12430,1.0,2999430
12431,0.0,2999431
12432,1.0,2999432
12433,0.0,2999433
12434,0.0,2999434
12435,0.0,2999435
12436,0.0,2999436
12437,0.0,2999437
12438,0.0,2999438
12439,0.0,2999439
12440,0.0,2999440
12441,1.0,2999441
12442,0.0,2999442
12443,0.0,2999443
12444,1.0,2999444
12445,0.0,2999445
12446,0.0,2999446
12447,0.0,2999447
12448,1.0,2999448
12449,1.0,2999449
12450,0.0,2999450
12451,0.0,2999451
12452,0.0,2999452
12453,0.0,2999453
12454,0.0,2999454
12455,0.0,2999455
12456,0.0,2999456
12457,0.0,2999457
12458,0.0,2999458
12459,0.0,2999459
12460,0.0,2999460
12461,0.0,2999461
12462,0.0,2999462
12463,1.0,2999463
12464,0.0,2999464
12465,0.0,2999465
12466,0.0,2999466
12467,1.0,2999467
12468,0.0,2999468
12469,0.0,2999469
12470,0.0,2999470
12471,1.0,2999471
12472,0.0,2999472
12473,1.0,2999473
12474,0.0,2999474
12475,0.0,2999475
12476,0.0,2999476
12477,0.0,2999477
12478,1.0,2999478
12479,0.0,2999479
12480,1.0,2999480
12481,0.0,2999481
12482,0.0,2999482
12483,0.0,2999483
12484,0.0,2999484
12485,0.0,2999485
12486,1.0,2999486
12487,1.0,2999487
12488,0.0,2999488
12489,0.0,2999489
12490,0.0,2999490
12491,0.0,2999491
12492,1.0,2999492
12493,0.0,2999493
12494,0.0,2999494
12495,0.0,2999495
12496,0.0,2999496
12497,0.0,2999497
12498,0.0,2999498
12499,1.0,2999499
12500,0.0,2999500
12501,0.0,2999501
12502,0.0,2999502
12503,0.0,2999503
12504,0.0,2999504
12505,0.0,2999505
12506,0.0,2999506
12507,0.0,2999507
12508,0.0,2999508
12509,1.0,2999509
12510,0.0,2999510
12511,0.0,2999511
12512,0.0,2999512
12513,1.0,2999513
12514,0.0,2999514
12515,0.0,2999515
12516,0.0,2999516
12517,0.0,2999517
12518,1.0,2999518
12519,0.0,2999519
12520,0.0,2999520
12521,0.0,2999521
12522,0.0,2999522
12523,0.0,2999523
12524,0.0,2999524
12525,0.0,2999525
12526,0.0,2999526
12527,0.0,2999527
12528,1.0,2999528
12529,1.0,2999529
12530,0.0,2999530
12531,0.0,2999531
12532,0.0,2999532
12533,0.0,2999533
12534,0.0,2999534
12535,0.0,2999535
12536,1.0,2999536
12537,0.0,2999537
12538,0.0,2999538
12539,0.0,2999539
12540,0.0,2999540
12541,0.0,2999541
12542,0.0,2999542
12543,0.0,2999543
12544,1.0,2999544
12545,0.0,2999545
12546,0.0,2999546
12547,0.0,2999547
12548,0.0,2999548
12549,0.0,2999549
12550,0.0,2999550
12551,0.0,2999551
12552,0.0,2999552
12553,1.0,2999553
12554,0.0,2999554
12555,1.0,2999555
12556,0.0,2999556
12557,0.0,2999557
12558,0.0,2999558
12559,0.0,2999559
12560,0.0,2999560
12561,0.0,2999561
12562,0.0,2999562
12563,1.0,2999563
12564,1.0,2999564
12565,0.0,2999565
12566,0.0,2999566
12567,0.0,2999567
12568,0.0,2999568
12569,0.0,2999569
12570,0.0,2999570
12571,0.0,2999571
12572,0.0,2999572
12573,0.0,2999573
12574,0.0,2999574
12575,0.0,2999575
12576,0.0,2999576
12577,1.0,2999577
12578,0.0,2999578
12579,0.0,2999579
12580,0.0,2999580
12581,0.0,2999581
12582,0.0,2999582
12583,1.0,2999583
12584,1.0,2999584
12585,0.0,2999585
12586,0.0,2999586
12587,1.0,2999587
12588,0.0,2999588
12589,0.0,2999589
12590,0.0,2999590
12591,0.0,2999591
12592,0.0,2999592
12593,0.0,2999593
12594,0.0,2999594
12595,1.0,2999595
12596,0.0,2999596
12597,0.0,2999597
12598,0.0,2999598
12599,0.0,2999599
12600,1.0,2999600
12601,0.0,2999601
12602,0.0,2999602
12603,0.0,2999603
12604,0.0,2999604
12605,0.0,2999605
12606,0.0,2999606
12607,0.0,2999607
12608,0.0,2999608
12609,0.0,2999609
12610,0.0,2999610
12611,0.0,2999611
12612,0.0,2999612
12613,0.0,2999613
12614,1.0,2999614
12615,1.0,2999615
12616,1.0,2999616
12617,0.0,2999617
12618,0.0,2999618
12619,1.0,2999619
12620,0.0,2999620
12621,0.0,2999621
12622,0.0,2999622
12623,0.0,2999623
12624,0.0,2999624
12625,0.0,2999625
12626,0.0,2999626
12627,0.0,2999627
12628,0.0,2999628
12629,0.0,2999629
12630,0.0,2999630
12631,0.0,2999631
12632,0.0,2999632
12633,0.0,2999633
12634,0.0,2999634
12635,0.0,2999635
12636,0.0,2999636
12637,0.0,2999637
12638,0.0,2999638
12639,0.0,2999639
12640,0.0,2999640
12641,1.0,2999641
12642,0.0,2999642
12643,1.0,2999643
12644,1.0,2999644
12645,0.0,2999645
12646,0.0,2999646
12647,0.0,2999647
12648,0.0,2999648
12649,0.0,2999649
12650,0.0,2999650
12651,0.0,2999651
12652,0.0,2999652
12653,0.0,2999653
12654,1.0,2999654
12655,0.0,2999655
12656,0.0,2999656
12657,0.0,2999657
12658,0.0,2999658
12659,0.0,2999659
12660,0.0,2999660
12661,0.0,2999661
12662,0.0,2999662
12663,0.0,2999663
12664,0.0,2999664
12665,0.0,2999665
12666,1.0,2999666
12667,0.0,2999667
12668,0.0,2999668
12669,0.0,2999669
12670,0.0,2999670
12671,0.0,2999671
12672,1.0,2999672
12673,0.0,2999673
12674,1.0,2999674
12675,1.0,2999675
12676,0.0,2999676
12677,0.0,2999677
12678,0.0,2999678
12679,0.0,2999679
12680,1.0,2999680
12681,0.0,2999681
12682,0.0,2999682
12683,0.0,2999683
12684,0.0,2999684
12685,0.0,2999685
12686,0.0,2999686
12687,0.0,2999687
12688,0.0,2999688
12689,0.0,2999689
12690,0.0,2999690
12691,0.0,2999691
12692,0.0,2999692
12693,0.0,2999693
12694,0.0,2999694
12695,0.0,2999695
12696,1.0,2999696
12697,0.0,2999697
12698,0.0,2999698
12699,0.0,2999699
12700,1.0,2999700
12701,1.0,2999701
12702,0.0,2999702
12703,0.0,2999703
12704,1.0,2999704
12705,1.0,2999705
12706,1.0,2999706
12707,0.0,2999707
12708,0.0,2999708
12709,1.0,2999709
12710,0.0,2999710
12711,0.0,2999711
12712,0.0,2999712
12713,0.0,2999713
12714,0.0,2999714
12715,1.0,2999715
12716,0.0,2999716
12717,0.0,2999717
12718,1.0,2999718
12719,1.0,2999719
12720,1.0,2999720
12721,0.0,2999721
12722,0.0,2999722
12723,0.0,2999723
12724,0.0,2999724
12725,1.0,2999725
12726,0.0,2999726
12727,1.0,2999727
12728,0.0,2999728
12729,0.0,2999729
12730,0.0,2999730
12731,1.0,2999731
12732,0.0,2999732
12733,0.0,2999733
12734,0.0,2999734
12735,0.0,2999735
12736,1.0,2999736
12737,0.0,2999737
12738,0.0,2999738
12739,0.0,2999739
12740,0.0,2999740
12741,1.0,2999741
12742,0.0,2999742
12743,0.0,2999743
12744,0.0,2999744
12745,0.0,2999745
12746,0.0,2999746
12747,0.0,2999747
12748,0.0,2999748
12749,0.0,2999749
12750,0.0,2999750
12751,0.0,2999751
12752,0.0,2999752
12753,0.0,2999753
12754,1.0,2999754
12755,0.0,2999755
12756,0.0,2999756
12757,0.0,2999757
12758,1.0,2999758
12759,1.0,2999759
12760,1.0,2999760
12761,0.0,2999761
12762,1.0,2999762
12763,1.0,2999763
12764,0.0,2999764
12765,0.0,2999765
12766,0.0,2999766
12767,0.0,2999767
12768,0.0,2999768
12769,0.0,2999769
12770,0.0,2999770
12771,0.0,2999771
12772,0.0,2999772
12773,0.0,2999773
12774,0.0,2999774
12775,0.0,2999775
12776,1.0,2999776
12777,0.0,2999777
12778,0.0,2999778
12779,0.0,2999779
12780,0.0,2999780
12781,0.0,2999781
12782,0.0,2999782
12783,0.0,2999783
12784,0.0,2999784
12785,0.0,2999785
12786,0.0,2999786
12787,0.0,2999787
12788,0.0,2999788
12789,0.0,2999789
12790,0.0,2999790
12791,0.0,2999791
12792,1.0,2999792
12793,0.0,2999793
12794,1.0,2999794
12795,0.0,2999795
12796,0.0,2999796
12797,0.0,2999797
12798,0.0,2999798
12799,0.0,2999799
12800,0.0,2999800
12801,0.0,2999801
12802,1.0,2999802
12803,0.0,2999803
12804,0.0,2999804
12805,0.0,2999805
12806,0.0,2999806
12807,0.0,2999807
12808,0.0,2999808
12809,0.0,2999809
12810,0.0,2999810
12811,0.0,2999811
12812,0.0,2999812
12813,0.0,2999813
12814,0.0,2999814
12815,0.0,2999815
12816,0.0,2999816
12817,0.0,2999817
12818,0.0,2999818
12819,0.0,2999819
12820,0.0,2999820
12821,0.0,2999821
12822,0.0,2999822
12823,0.0,2999823
12824,0.0,2999824
12825,0.0,2999825
12826,0.0,2999826
12827,0.0,2999827
12828,0.0,2999828
12829,0.0,2999829
12830,0.0,2999830
12831,0.0,2999831
12832,1.0,2999832
12833,0.0,2999833
12834,0.0,2999834
12835,0.0,2999835
12836,1.0,2999836
12837,0.0,2999837
12838,0.0,2999838
12839,0.0,2999839
12840,0.0,2999840
12841,0.0,2999841
12842,0.0,2999842
12843,0.0,2999843
12844,0.0,2999844
12845,0.0,2999845
12846,0.0,2999846
12847,0.0,2999847
12848,0.0,2999848
12849,0.0,2999849
12850,1.0,2999850
12851,0.0,2999851
12852,0.0,2999852
12853,0.0,2999853
12854,0.0,2999854
12855,0.0,2999855
12856,0.0,2999856
12857,0.0,2999857
12858,0.0,2999858
12859,0.0,2999859
12860,0.0,2999860
12861,0.0,2999861
12862,0.0,2999862
12863,0.0,2999863
12864,0.0,2999864
12865,0.0,2999865
12866,0.0,2999866
12867,0.0,2999867
12868,0.0,2999868
12869,0.0,2999869
12870,0.0,2999870
12871,0.0,2999871
12872,0.0,2999872
12873,1.0,2999873
12874,0.0,2999874
12875,0.0,2999875
12876,0.0,2999876
12877,0.0,2999877
12878,0.0,2999878
12879,0.0,2999879
12880,0.0,2999880
12881,0.0,2999881
12882,0.0,2999882
12883,0.0,2999883
12884,0.0,2999884
12885,0.0,2999885
12886,0.0,2999886
12887,0.0,2999887
12888,0.0,2999888
12889,0.0,2999889
12890,0.0,2999890
12891,0.0,2999891
12892,0.0,2999892
12893,0.0,2999893
12894,0.0,2999894
12895,1.0,2999895
12896,0.0,2999896
12897,0.0,2999897
12898,0.0,2999898
12899,0.0,2999899
12900,1.0,2999900
12901,0.0,2999901
12902,0.0,2999902
12903,1.0,2999903
12904,0.0,2999904
12905,0.0,2999905
12906,0.0,2999906
12907,0.0,2999907
12908,0.0,2999908
12909,1.0,2999909
12910,0.0,2999910
12911,0.0,2999911
12912,0.0,2999912
12913,0.0,2999913
12914,0.0,2999914
12915,0.0,2999915
12916,0.0,2999916
12917,0.0,2999917
12918,0.0,2999918
12919,0.0,2999919
12920,0.0,2999920
12921,0.0,2999921
12922,0.0,2999922
12923,0.0,2999923
12924,0.0,2999924
12925,0.0,2999925
12926,0.0,2999926
12927,1.0,2999927
12928,1.0,2999928
12929,0.0,2999929
12930,0.0,2999930
12931,0.0,2999931
12932,0.0,2999932
12933,0.0,2999933
12934,1.0,2999934
12935,0.0,2999935
12936,0.0,2999936
12937,1.0,2999937
12938,1.0,2999938
12939,1.0,2999939
12940,1.0,2999940
12941,0.0,2999941
12942,0.0,2999942
12943,1.0,2999943
12944,1.0,2999944
12945,0.0,2999945
12946,0.0,2999946
12947,0.0,2999947
12948,0.0,2999948
12949,0.0,2999949
12950,1.0,2999950
12951,0.0,2999951
12952,1.0,2999952
12953,0.0,2999953
12954,0.0,2999954
12955,0.0,2999955
12956,0.0,2999956
12957,0.0,2999957
12958,0.0,2999958
12959,1.0,2999959
12960,0.0,2999960
12961,1.0,2999961
12962,1.0,2999962
12963,0.0,2999963
12964,0.0,2999964
12965,0.0,2999965
12966,0.0,2999966
12967,0.0,2999967
12968,1.0,2999968
12969,0.0,2999969
12970,0.0,2999970
12971,0.0,2999971
12972,0.0,2999972
12973,0.0,2999973
12974,0.0,2999974
12975,0.0,2999975
12976,0.0,2999976
12977,0.0,2999977
12978,0.0,2999978
12979,0.0,2999979
12980,0.0,2999980
12981,0.0,2999981
12982,0.0,2999982
12983,0.0,2999983
12984,0.0,2999984
12985,1.0,2999985
12986,0.0,2999986
12987,0.0,2999987
12988,0.0,2999988
12989,0.0,2999989
12990,0.0,2999990
12991,1.0,2999991
12992,0.0,2999992
12993,0.0,2999993
12994,0.0,2999994
12995,0.0,2999995
12996,1.0,2999996
12997,0.0,2999997
12998,0.0,2999998
12999,0.0,2999999
13000,0.0,3000000
13001,1.0,3000001
13002,1.0,3000002
13003,1.0,3000003
13004,0.0,3000004
13005,0.0,3000005
13006,0.0,3000006
13007,0.0,3000007
13008,0.0,3000008
13009,1.0,3000009
13010,0.0,3000010
13011,0.0,3000011
13012,0.0,3000012
13013,0.0,3000013
13014,0.0,3000014
13015,0.0,3000015
13016,0.0,3000016
13017,0.0,3000017
13018,0.0,3000018
13019,1.0,3000019
13020,0.0,3000020
13021,0.0,3000021
13022,0.0,3000022
13023,0.0,3000023
13024,0.0,3000024
13025,1.0,3000025
13026,0.0,3000026
13027,1.0,3000027
13028,0.0,3000028
13029,0.0,3000029
13030,0.0,3000030
13031,0.0,3000031
13032,0.0,3000032
13033,1.0,3000033
13034,0.0,3000034
13035,0.0,3000035
13036,0.0,3000036
13037,0.0,3000037
13038,1.0,3000038
13039,1.0,3000039
13040,0.0,3000040
13041,0.0,3000041
13042,0.0,3000042
13043,0.0,3000043
13044,0.0,3000044
13045,0.0,3000045
13046,0.0,3000046
13047,0.0,3000047
13048,0.0,3000048
13049,0.0,3000049
13050,1.0,3000050
13051,0.0,3000051
13052,0.0,3000052
13053,0.0,3000053
13054,0.0,3000054
13055,0.0,3000055
13056,0.0,3000056
13057,0.0,3000057
13058,0.0,3000058
13059,0.0,3000059
13060,0.0,3000060
13061,1.0,3000061
13062,0.0,3000062
13063,1.0,3000063
13064,0.0,3000064
13065,1.0,3000065
13066,0.0,3000066
13067,1.0,3000067
13068,0.0,3000068
13069,1.0,3000069
13070,0.0,3000070
13071,0.0,3000071
13072,0.0,3000072
13073,1.0,3000073
13074,0.0,3000074
13075,0.0,3000075
13076,0.0,3000076
13077,0.0,3000077
13078,0.0,3000078
13079,0.0,3000079
13080,0.0,3000080
13081,0.0,3000081
13082,1.0,3000082
13083,0.0,3000083
13084,0.0,3000084
13085,0.0,3000085
13086,0.0,3000086
13087,1.0,3000087
13088,0.0,3000088
13089,0.0,3000089
13090,0.0,3000090
13091,0.0,3000091
13092,0.0,3000092
13093,0.0,3000093
13094,0.0,3000094
13095,0.0,3000095
13096,0.0,3000096
13097,1.0,3000097
13098,0.0,3000098
13099,0.0,3000099
13100,1.0,3000100
13101,0.0,3000101
13102,0.0,3000102
13103,0.0,3000103
13104,1.0,3000104
13105,1.0,3000105
13106,0.0,3000106
13107,0.0,3000107
13108,0.0,3000108
13109,0.0,3000109
13110,0.0,3000110
13111,0.0,3000111
13112,0.0,3000112
13113,1.0,3000113
13114,1.0,3000114
13115,0.0,3000115
13116,0.0,3000116
13117,0.0,3000117
13118,0.0,3000118
13119,1.0,3000119
13120,0.0,3000120
13121,0.0,3000121
13122,1.0,3000122
13123,0.0,3000123
13124,1.0,3000124
13125,1.0,3000125
13126,1.0,3000126
13127,0.0,3000127
13128,1.0,3000128
13129,0.0,3000129
13130,0.0,3000130
13131,1.0,3000131
13132,0.0,3000132
13133,1.0,3000133
13134,0.0,3000134
13135,0.0,3000135
13136,0.0,3000136
13137,1.0,3000137
13138,0.0,3000138
13139,1.0,3000139
13140,0.0,3000140
13141,0.0,3000141
13142,1.0,3000142
13143,0.0,3000143
13144,0.0,3000144
13145,0.0,3000145
13146,0.0,3000146
13147,1.0,3000147
13148,0.0,3000148
13149,0.0,3000149
13150,0.0,3000150
13151,0.0,3000151
13152,0.0,3000152
13153,1.0,3000153
13154,0.0,3000154
13155,0.0,3000155
13156,0.0,3000156
13157,0.0,3000157
13158,0.0,3000158
13159,1.0,3000159
13160,1.0,3000160
13161,0.0,3000161
13162,0.0,3000162
13163,0.0,3000163
13164,0.0,3000164
13165,1.0,3000165
13166,0.0,3000166
13167,1.0,3000167
13168,0.0,3000168
13169,0.0,3000169
13170,0.0,3000170
13171,0.0,3000171
13172,0.0,3000172
13173,0.0,3000173
13174,0.0,3000174
13175,0.0,3000175
13176,0.0,3000176
13177,0.0,3000177
13178,0.0,3000178
13179,0.0,3000179
13180,0.0,3000180
13181,0.0,3000181
13182,0.0,3000182
13183,0.0,3000183
13184,0.0,3000184
13185,0.0,3000185
13186,0.0,3000186
13187,1.0,3000187
13188,0.0,3000188
13189,0.0,3000189
13190,0.0,3000190
13191,0.0,3000191
13192,0.0,3000192
13193,0.0,3000193
13194,0.0,3000194
13195,0.0,3000195
13196,0.0,3000196
13197,0.0,3000197
13198,1.0,3000198
13199,0.0,3000199
13200,1.0,3000200
13201,0.0,3000201
13202,0.0,3000202
13203,0.0,3000203
13204,0.0,3000204
13205,0.0,3000205
13206,1.0,3000206
13207,0.0,3000207
13208,0.0,3000208
13209,0.0,3000209
13210,0.0,3000210
13211,0.0,3000211
13212,0.0,3000212
13213,0.0,3000213
13214,0.0,3000214
13215,0.0,3000215
13216,0.0,3000216
13217,0.0,3000217
13218,0.0,3000218
13219,0.0,3000219
13220,0.0,3000220
13221,0.0,3000221
13222,0.0,3000222
13223,0.0,3000223
13224,0.0,3000224
13225,1.0,3000225
13226,0.0,3000226
13227,0.0,3000227
13228,0.0,3000228
13229,0.0,3000229
13230,0.0,3000230
13231,0.0,3000231
13232,0.0,3000232
13233,0.0,3000233
13234,1.0,3000234
13235,0.0,3000235
13236,0.0,3000236
13237,0.0,3000237
13238,0.0,3000238
13239,0.0,3000239
13240,0.0,3000240
13241,0.0,3000241
13242,0.0,3000242
13243,0.0,3000243
13244,0.0,3000244
13245,0.0,3000245
13246,0.0,3000246
13247,0.0,3000247
13248,0.0,3000248
13249,0.0,3000249
13250,0.0,3000250
13251,1.0,3000251
13252,0.0,3000252
13253,0.0,3000253
13254,0.0,3000254
13255,0.0,3000255
13256,0.0,3000256
13257,0.0,3000257
13258,0.0,3000258
13259,0.0,3000259
13260,0.0,3000260
13261,0.0,3000261
13262,0.0,3000262
13263,0.0,3000263
13264,1.0,3000264
13265,0.0,3000265
13266,0.0,3000266
13267,0.0,3000267
13268,1.0,3000268
13269,0.0,3000269
13270,0.0,3000270
13271,0.0,3000271
13272,0.0,3000272
13273,0.0,3000273
13274,0.0,3000274
13275,0.0,3000275
13276,0.0,3000276
13277,0.0,3000277
13278,0.0,3000278
13279,0.0,3000279
13280,0.0,3000280
13281,0.0,3000281
13282,0.0,3000282
13283,0.0,3000283
13284,0.0,3000284
13285,1.0,3000285
13286,0.0,3000286
13287,0.0,3000287
13288,0.0,3000288
13289,0.0,3000289
13290,0.0,3000290
13291,1.0,3000291
13292,0.0,3000292
13293,1.0,3000293
13294,0.0,3000294
13295,0.0,3000295
13296,0.0,3000296
13297,0.0,3000297
13298,0.0,3000298
13299,0.0,3000299
13300,0.0,3000300
13301,0.0,3000301
13302,0.0,3000302
13303,1.0,3000303
13304,0.0,3000304
13305,0.0,3000305
13306,0.0,3000306
13307,0.0,3000307
13308,1.0,3000308
13309,0.0,3000309
13310,0.0,3000310
13311,0.0,3000311
13312,0.0,3000312
13313,0.0,3000313
13314,0.0,3000314
13315,0.0,3000315
13316,0.0,3000316
13317,0.0,3000317
13318,0.0,3000318
13319,1.0,3000319
13320,0.0,3000320
13321,0.0,3000321
13322,0.0,3000322
13323,0.0,3000323
13324,1.0,3000324
